Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397577991404215,0,0,0,0,2,Target-0-100-20_2,26448155,100,0,5,-100,0,5,-194,658,9,899255,False,95,1235,10
638397577991519616,0,0,0,0,2,Target-0-100-20_2,26563556,100,0,5,-100,0,5,-232,2471,9,899255,False,132,5807,10
638397577991630079,0,0,0,0,2,Target-0-100-20_2,26674019,100,0,5,-100,0,5,-245,6718,7,316876,False,145,8312,10
638397577991742177,0,0,0,0,2,Target-0-100-20_2,26786117,100,0,5,-100,0,5,-248,3568,6,025686,False,148,4596,10
638397577991855316,0,0,0,0,2,Target-0-100-20_2,26899256,100,0,5,-100,0,5,-240,302,4,734497,False,140,3658,10
638397577991960679,0,0,0,0,2,Target-0-100-20_2,27004619,100,0,5,-100,0,5,-214,795,3,44321,False,114,8328,10
638397577992081195,0,0,0,0,2,Target-0-100-20_2,27125135,100,0,5,-100,0,5,-165,1236,3,44321,False,65,1901,10
638397577992186456,0,0,0,0,2,Target-0-100-20_2,27230396,100,0,5,-100,0,5,-110,0824,3,44321,False,10,50324,10
638397577992302177,0,0,0,0,2,Target-0-100-20_2,27346117,100,0,5,-100,0,5,-30,87677,4,734497,False,69,25281,10
638397577992407385,0,0,0,0,2,Target-0-100-20_2,27451325,100,0,5,-100,0,5,34,90416,3,44321,False,134,9363,10
638397577992520712,0,0,0,0,2,Target-0-100-20_2,27564652,100,0,5,-100,0,5,114,1098,-0,4303669,False,214,1118,10
638397577992628857,0,0,0,0,2,Target-0-100-20_2,27672797,100,0,5,-100,0,5,175,8634,-3,012843,False,275,8857,10
638397577992744259,0,0,0,0,2,Target-0-100-20_2,27788199,100,0,5,-100,0,5,242,9868,-8,177703,False,343,0966,10
638397577992844744,0,0,0,0,2,Target-0-100-20_2,27888684,100,0,5,-100,0,5,285,9458,-10,76009,False,386,11,10
638397577992965153,0,0,0,0,2,Target-0-100-20_2,28009093,100,0,5,-100,0,5,322,1924,-14,63376,False,422,4636,10
