Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397578978766995,0,0,0,0,0,Target-0-100-20_0,24368126,0,0,-100,0,5,-55,04119,128,6909,False,135,8463,10
638397578978867320,0,0,0,0,0,Target-0-100-20_0,24468451,0,0,-100,0,5,-63,09604,120,9437,False,125,9706,10
638397578978987861,0,0,0,0,0,Target-0-100-20_0,24588992,0,0,-100,0,5,-71,15082,113,1964,False,116,3303,10
638397578979094707,0,0,0,0,0,Target-0-100-20_0,24695838,0,0,-100,0,5,-75,17822,108,0316,False,110,3593,10
638397578979205675,0,0,0,0,0,Target-0-100-20_0,24806806,0,0,-100,0,5,-81,89056,102,8666,False,103,9561,10
638397578979316030,0,0,0,0,0,Target-0-100-20_0,24917161,0,0,-100,0,5,-84,57551,100,2842,False,100,9694,10
638397578979447112,0,0,0,0,0,Target-0-100-20_0,25048243,0,0,-100,0,5,-88,60291,96,41058,False,96,58537,10
638397578979542402,0,0,0,0,0,Target-0-100-20_0,25143533,0,0,-100,0,5,-92,63036,92,53693,True,92,3315,10
638397578979652670,0,0,0,0,1,Target-0-100-20_1,25253801,0,0,-100,0,5,-98,0002,89,95454,True,89,47689,10
638397578979768384,0,0,0,0,1,Target-0-100-20_1,25369515,-100,0,5,100,0,5,-100,6851,87,37214,False,218,6808,10
638397578979873718,0,0,0,0,1,Target-0-100-20_1,25474849,-100,0,5,100,0,5,-103,3701,84,78967,False,220,1457,10
638397578979979293,0,0,0,0,1,Target-0-100-20_1,25580424,-100,0,5,100,0,5,-104,7125,84,78967,False,221,3865,10
638397578980089763,0,0,0,0,1,Target-0-100-20_1,25690894,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980205246,0,0,0,0,1,Target-0-100-20_1,25806377,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980313407,0,0,0,0,1,Target-0-100-20_1,25914538,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980419376,0,0,0,0,1,Target-0-100-20_1,26020507,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980540272,0,0,0,0,1,Target-0-100-20_1,26141403,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980645657,0,0,0,0,1,Target-0-100-20_1,26246788,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980761162,0,0,0,0,1,Target-0-100-20_1,26362293,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980876927,0,0,0,0,1,Target-0-100-20_1,26478058,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578980979756,0,0,0,0,1,Target-0-100-20_1,26580887,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981090189,0,0,0,0,1,Target-0-100-20_1,26691320,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981202302,0,0,0,0,1,Target-0-100-20_1,26803433,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981313256,0,0,0,0,1,Target-0-100-20_1,26914387,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981428797,0,0,0,0,1,Target-0-100-20_1,27029928,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
